ς ,37082
 τ,36613
το,25770
ν ,24241
α ,24222
ου,21797
ο ,19635
ι ,18378
 σ,18107
τη,17399
 α,17118
 κ,16630
 π,15733
στ,14911
υ ,13862
κα,13343
η ,13263
τα,13244
ε ,12873
 ε,12507
αι,12481
 μ,11883
αν,11432
ικ,10550
πο,9815
 ο,9301
να,9030
τι,8025
ης,7924
με,7717
ει,7511
ια,7497
ον,7467
ερ,7195
ατ,7076
ρο,6951
 δ,6919
ην,6902
ό ,6844
ρα,6770
σε,6672
ρι,6496
ία,6390
ντ,6389
μα,6341
εί,6269
απ,6226
τε,5750
 γ,5611
ων,5598
ή ,5359
ού,5228
ά ,5179
αρ,5170
νο,5062
ας,5022
 ν,4934
ιο,4838
πό,4783
ισ,4733
κο,4666
πρ,4660
ος,4613
δι,4610
οι,4609
ετ,4603
ση,4555
λο,4417
 έ,4333
 η,4312
πα,4263
κε,4186
ασ,3977
τρ,3893
νε,3885
εν,3833
αλ,3736
ορ,3692
πε,3684
ολ,3536
λι,3501
γι,3493
κό,3449
ες,3441
υν,3415
ρί,3414
 β,3411
λε,3389
μο,3367
ών,3316
επ,3287
έν,3287
ίν,3229
νι,3223
κή,3186
ιν,3106
 χ,3097
τά,3084
ρε,3029
ις,2953
λλ,2944
συ,2899
ότ,2853
τω,2827
λα,2821
ησ,2818
ελ,2781
υς,2771
ίο,2768
αγ,2757
σι,2749
ημ,2746
κά,2738
μέ,2726
ομ,2621
λη,2608
ακ,2572
ηκ,2572
 ό,2516
έρ,2515
οπ,2484
νη,2474
ρά,2428
 φ,2413
άν,2374
μι,2363
ί ,2336
δε,2333
εκ,2289
θη,2268
πι,2232
θε,2227
ές,2222
ής,2218
 λ,2202
χε,2195
ύ ,2178
υτ,2161
 ι,2118
ευ,2111
 θ,2104
μπ,2094
υρ,2078
οσ,2069
ίσ,2055
σμ,2013
σα,2002
άλ,1988
ργ,1984
υπ,1976
 υ,1975
οί,1971
γκ,1969
γο,1954
δο,1942
ρό,1939
όν,1937
ιτ,1932
ως,1922
τέ,1886
τή,1877
ιά,1861
κρ,1850
αυ,1839
υσ,1832
τό,1828
κτ,1826
ητ,1808
σο,1783
μά,1782
αμ,1764
 ή,1759
ός,1754
γε,1703
ρω,1683
τί,1650
σκ,1647
ιλ,1641
αθ,1622
αί,1603
αφ,1601
βα,1590
υμ,1583
νί,1577
άσ,1573
 ά,1564
λί,1561
ήτ,1546
όμ,1545
άρ,1543
φο,1538
ογ,1533
όλ,1517
ωσ,1514
λά,1509
έλ,1508
ρη,1498
εσ,1496
μό,1472
χρ,1466
κλ,1465
σί,1445
ρχ,1438
άτ,1434
οκ,1426
έχ,1419
ρώ,1373
δρ,1348
οτ,1346
πλ,1299
οδ,1283
δα,1280
έσ,1271
νω,1267
νό,1258
ιμ,1256
κέ,1250
γρ,1249
ύν,1230
 ρ,1228
γα,1201
πί,1180
βρ,1175
χα,1162
ωτ,1158
δη,1153
νέ,1137
ιδ,1131
άδ,1126
χο,1122
μη,1119
λέ,1108
ιε,1103
όρ,1101
υλ,1097
οχ,1095
βο,1090
ηρ,1065
ιρ,1065
εγ,1060
νά,1049
ίτ,1046
πά,1046
λή,1044
έτ,1043
όσ,1040
ίδ,1040
εμ,1036
όπ,1033
νδ,1022
φα,1009
πέ,1001
εξ,997
κι,995
 ω,988
μμ,988
οφ,986
ήμ,964
αδ,956
νή,955
κυ,949
ρέ,948
ύσ,942
ωρ,939
εύ,937
νώ,936
σχ,935
ξε,916
ίχ,904
βε,884
τσ,872
υγ,872
ηγ,864
ήσ,860
ρμ,849
μί,842
θα,839
ιώ,830
σσ,828
κη,827
ύτ,825
μβ,824
σύ,817
e ,812
ρν,803
ρτ,801
ίκ,798
φε,794
ζε,790
ρ ,783
γω,778
γά,772
τώ,759
χι,758
θέ,756
ρκ,753
δί,750
φι,746
πτ,746
ύρ,744
σπ,743
ίω,740
λό,738
βι,738
ήθ,738
ύς,730
έγ,730
ήρ,729
τ ,724
ηλ,722
ώρ,711
χή,709
εδ,707
αβ,707
ώτ,700
ωμ,698
ίε,697
κώ,688
ζο,685
κ ,674
αξ,672
ιό,665
κί,662
ίζ,661
άμ,657
οβ,651
άθ,643
θο,638
γί,633
άγ,631
βά,631
 ζ,628
ω ,624
πω,621
ιβ,611
εω,609
s ,608
λω,606
ύμ,604
γό,600
έμ,598
εθ,594
μή,587
σω,580
ρυ,580
ιπ,577
ξη,575
n ,575
λύ,574
τυ,572
γέ,569
χη,567
ρή,565
άφ,562
έκ,560
μφ,559
χώ,549
γή,546
φω,541
ώ ,541
φέ,540
ώσ,540
υθ,539
όγ,534
αχ,534
λ ,529
γμ,522
γγ,510
ίλ,508
ύο,504
γν,494
ύλ,492
δυ,489
φρ,488
ιχ,484
υκ,479
 ξ,479
χω,471
χέ,470
 a,470
γη,470
πη,469
σφ,466
 ί,464
έα,461
ίπ,460
χί,460
άκ,458
σό,455
ιθ,453
λυ,450
νθ,450
έπ,448
φή,446
ίρ,444
έδ,443
ιέ,442
εχ,441
 c,440
δύ,437
ιω,436
ιγ,435
δό,435
χν,434
 s,433
νν,432
αζ,426
δή,424
υχ,422
θμ,416
ξα,414
τζ,414
ηθ,413
πή,412
θλ,411
a ,408
θυ,406
φυ,405
θρ,404
ψε,403
ώς,402
θν,400
ίμ,399
βέ,399
άς,394
ύπ,393
χθ,392
άζ,391
φό,388
μ ,386
 t,385
άπ,384
ήν,384
χά,382
er,382
ψη,377
άχ,375
an,373
 m,365
σή,364
in,364
άι,364
λμ,363
έφ,363
ίς,359
λώ,355
φί,353
εβ,352
εφ,343
ωπ,340
δέ,336
κύ,334
γλ,334
ζα,330
υα,329
βλ,328
φά,327
νσ,324
θή,323
on,321
ar,320
μω,318
r ,316
έο,316
ήκ,315
ζό,313
δω,313
θώ,312
 b,309
βί,305
έθ,302
θά,302
σά,301
f ,301
ξι,300
αε,299
ρύ,299
ρρ,298
ύθ,293
ρδ,293
ιζ,291
φη,288
οθ,288
ρθ,288
l ,287
εο,286
υδ,285
t ,285
ωγ,285
κω,283
 e,283
γώ,283
υβ,278
όκ,276
ίγ,275
αϊ,271
ώμ,269
 p,269
 ψ,268
 n,267
οε,264
or,263
υά,263
o ,262
ζί,261
ύγ,252
ξύ,251
ιφ,251
ma,249
β ,246
σθ,246
ήλ,245
al,242
y ,241
ττ,240
έω,238
le,237
φτ,236
π ,236
όδ,235
τύ,234
 l,232
he,232
τλ,231
νγ,231
εζ,229
re,228
es,227
θι,227
βό,227
ώθ,225
d ,224
όχ,222
 g,222
δώ,221
ξο,221
th,220
 h,219
 d,219
γ ,219
 f,218
ρσ,217
ff,216
ϊκ,216
γυ,216
at,214
σέ,214
st,213
co,213
έξ,212
χτ,212
 x,211
en,209
φθ,208
ro,207
ρφ,206
ti,205
υφ,205
fe,205
 o,203
ξέ,202
ef,201
λτ,201
ζι,200
ώπ,199
ιξ,199
άβ,199
μν,198
te,197
νυ,197
ζω,197
ta,197
σώ,197
όφ,197
ίθ,195
γχ,193
κκ,193
αύ,193
ra,192
λφ,191
τς,191
ri,189
κπ,189
υξ,188
αο,187
p ,187
οξ,186
 w,186
μώ,186
υψ,184
 r,184
ύκ,183
έβ,183
ήφ,183
εα,182
δά,180
φ ,179
σβ,178
i ,175
μυ,175
ηφ,174
am,173
κδ,173
m ,172
xf,172
 i,172
nd,172
τμ,171
ύχ,170
la,169
ύδ,168
ic,168
έ ,168
li,167
ήγ,165
οέ,164
ζη,164
λκ,161
θω,160
is,160
ll,160
έι,159
οη,159
νκ,159
φύ,159
to,158
ne,156
ιη,156
el,155
io,155
αϋ,155
ωθ,155
χό,154
ηχ,153
ρβ,152
ρλ,152
υε,151
φλ,149
ng,149
ξί,148
ππ,148
ca,148
me,148
οψ,147
ϋμ,146
άξ,146
nt,145
ίβ,144
εψ,142
βη,142
όε,142
πυ,141
χ ,141
ch,141
c ,140
et,139
ύε,138
χυ,138
de,138
na,138
il,136
g ,135
υζ,135
ha,134
αψ,134
ιή,131
κσ,130
πν,130
 ύ,129
ψή,128
