n ,9291
e ,8893
a ,8217
r ,7466
ar,7315
an,7147
er,6705
i ,6695
la,6592
 b,6145
in,6014
le,5557
 k,5188
da,4894
 a,4830
ı ,4785
nd,4585
de,4476
ın,4431
 d,4403
ir,4216
il,4185
 s,4096
en,4033
ra,4030
 i,3991
k ,3981
ri,3918
ma,3840
 y,3788
al,3606
 t,3506
li,3412
ta,3335
ya,3245
ka,3220
ak,3194
 g,3133
 o,2922
ol,2868
 v,2828
si,2680
bi,2661
ve,2653
di,2585
 m,2584
te,2576
as,2458
me,2446
el,2434
re,2337
ne,2308
 e,2307
on,2268
u ,2259
ti,2257
ni,2234
lı,2226
na,2164
ek,2151
un,2028
 n,2028
sı,1979
et,1973
dı,1965
rı,1962
ay,1939
es,1936
ad,1888
nı,1883
ki,1855
ıl,1836
ır,1833
 h,1827
ik,1807
is,1785
se,1774
ba,1772
am,1753
ye,1746
l ,1733
sa,1721
at,1687
ha,1626
st,1583
mi,1577
ul,1558
ed,1548
or,1547
bu,1528
lm,1491
m ,1423
aş,1421
tı,1420
ur,1419
rd,1408
t ,1356
kl,1355
em,1328
ge,1327
ll,1326
ke,1311
 p,1284
nl,1276
iy,1251
rl,1232
ld,1221
kt,1221
şt,1213
 f,1197
lu,1182
ün,1135
yı,1127
 ç,1124
nu,1103
be,1082
s ,1075
im,1065
ey,1046
it,1035
iş,1024
ık,1009
ap,962
 c,956
ku,946
ür,944
ış,935
az,923
yo,914
ca,902
ng,899
rk,893
 r,888
 l,881
ğı,866
mı,862
ko,859
ns,846
ro,843
ru,834
ör,834
du,825
ağ,819
 ö,817
ah,817
gö,801
pa,799
ce,798
kı,795
tü,790
to,785
hi,784
çi,775
so,768
iğ,762
rt,760
 ş,750
ev,749
ci,746
gi,744
ab,738
rm,732
şa,731
ü ,731
ği,729
çe,725
za,725
nc,718
va,718
z ,716
 u,716
ş ,711
ze,710
o ,702
mu,674
dü,661
y ,660
ım,656
ml,654
 ü,650
ön,640
yl,639
nt,636
iç,632
id,627
c ,613
ük,603
eş,597
ığ,597
şı,591
lü,588
ül,587
af,582
aç,581
nm,581
üz,576
vi,565
he,565
us,564
şi,563
zi,553
iz,550
tl,549
tu,543
su,543
mü,540
ez,532
yü,531
gc,527
çı,526
tr,525
do,517
um,516
üm,515
ğu,507
ok,506
av,505
om,501
rü,500
fa,499
lk,490
d ,489
ga,486
p ,479
no,473
os,466
ks,453
şl,452
po,452
ça,450
ıs,449
tt,438
şm,433
pl,425
ec,423
oy,422
lo,421
yu,418
fe,417
pi,416
nü,410
ac,403
cu,402
öl,398
uş,398
ut,397
fi,397
gü,395
rs,394
ib,386
oğ,380
şe,378
lt,372
lg,370
ğl,369
ğe,367
zl,365
sy,364
pe,364
eğ,362
bo,357
uz,356
uğ,346
yi,344
ih,342
ic,338
 z,337
fo,336
mo,335
op,334
tm,332
öz,330
go,330
sk,322
bü,316
ız,309
yd,309
ig,308
ço,306
kü,302
pr,300
ip,299
eç,297
sü,293
uk,290
nk,289
ot,288
ch,288
g ,287
ıy,285
uy,284
eb,283
cı,282
fı,279
pı,279
nr,279
co,278
ny,276
üs,275
zı,271
ie,266
ia,265
üy,264
yn,262
up,260
gr,250
öy,249
mp,249
eh,249
bö,249
kö,245
th,243
ly,242
sp,241
h ,241
f ,238
üş,237
zo,236
pt,236
 j,234
ep,234
gu,233
ef,232
vr,230
br,230
sl,229
ou,227
 ı,224
fr,220
lç,217
rn,215
rg,213
şk,213
if,212
ç ,212
 w,211
ho,207
ıd,206
rç,205
sm,205
ei,205
od,205
hü,203
dö,200
v ,200
üc,199
ğr,198
kr,195
ud,194
ea,191
rş,188
iv,187
çl,186
kc,185
ai,185
md,184
oc,183
cr,182
km,182
üç,182
ıc,174
yö,170
yr,170
dr,166
ub,164
ji,163
tk,163
ov,163
hu,162
fu,162
io,161
yg,154
eo,153
vl,152
sö,150
eg,148
oj,148
uc,147
çü,146
tö,142
ğa,141
sh,140
og,139
ja,138
rb,134
şu,134
ms,133
ry,132
oz,131
rc,129
çt,129
lb,126
mm,126
ua,126
hr,126
ls,125
ss,123
dy,121
ıt,120
b ,120
ğü,119
ag,116
ös,116
zm,116
ii,115
zu,114
cü,111
sc,109
tv,109
tb,108
oo,107
of,106
vu,105
vo,104
lc,104
ft,103
üğ,102
öğ,102
au,101
nb,101
rr,101
uv,101
ob,101
je,100
î ,99
dn,99
zd,99
ue,98
ök,98
şü,95
pu,95
x ,93
üd,93
ck,93
dl,93
üf,91
mö,91
üt,90
pm,89
nn,88
ts,88
dd,87
aj,85
aa,84
zc,84
wi,84
bı,84
ph,83
gı,83
mb,83
hl,82
tç,80
kk,79
kç,79
rf,79
 x,79
we,79
mc,78
zü,77
eu,77
bl,76
kn,76
zy,75
nz,75
ht,75
w ,75
fl,73
cl,72
uh,71
ıp,70
bd,70
yb,69
çm,69
wa,68
ps,68
rv,67
hm,67
hı,67
ty,66
üp,65
pp,63
uç,60
lî,60
nç,60
sf,59
ee,59
nf,59
gl,56
jo,56
yk,55
ğ ,54
 û,54
ky,54
mh,53
wo,53
oi,53
vy,53
gn,53
öd,52
rp,52
zg,51
öt,51
dî,51
sn,50
ow,50
yv,50
qu,49
ûd,49
üb,48
ug,48
în,48
ae,47
my,47
ym,47
