и ,17966
а ,17811
 в,17704
 п,16960
 с,15537
ст,15371
о ,14857
е ,14525
в ,12640
ко,11886
ни,11509
 и,11100
ен,11075
ра,11069
на,11019
но,11012
й ,11005
ов,10845
го,10673
я ,10599
ро,10109
 н,9595
 к,9275
 о,9267
ан,9211
ре,8925
ер,8884
то,8859
по,8613
од,8593
м ,8351
ск,8330
ос,7765
ал,7604
та,7583
ор,7536
пр,7210
 г,7188
ли,6998
во,6869
 д,6660
 м,6620
ле,6605
ва,6493
ом,6430
 р,6390
ол,6313
те,6260
ль,6092
ка,6018
ны,5990
ел,5874
ри,5866
ес,5673
х ,5662
ти,5662
 б,5635
он,5608
ог,5573
от,5567
да,5497
ла,5448
не,5436
ин,5382
ой,5297
ве,5276
ат,5225
ме,5038
 т,5026
ар,5014
ки,4990
ь ,4983
ло,4869
ет,4853
т ,4841
ис,4731
де,4708
у ,4666
ит,4620
со,4579
 а,4400
ми,4400
ы ,4381
л ,4182
ил,3989
ав,3976
ас,3975
тр,3972
за,3968
че,3914
нн,3880
ем,3878
ед,3780
 з,3717
до,3709
н ,3702
тв,3697
ие,3684
об,3657
ма,3589
се,3509
из,3502
ди,3488
ия,3447
им,3438
ак,3428
 у,3415
ии,3397
к ,3267
ий,3207
ви,3167
пе,3145
ик,3129
ам,3004
бо,2989
с ,2984
 ч,2862
ся,2847
ть,2836
аз,2770
ру,2767
 л,2730
ци,2702
мо,2690
ей,2690
ев,2675
ду,2623
вы,2616
же,2611
ю ,2552
ля,2508
ир,2479
ек,2435
бы,2422
ив,2418
сл,2394
сс,2388
ьн,2365
си,2357
ок,2344
ич,2339
ча,2305
их,2303
 э,2203
ых,2162
вс,2143
ое,2115
ег,2098
ад,2081
ая,2060
нс,2044
па,2025
 е,1996
 ф,1978
са,1974
тс,1962
ту,1944
нт,1938
кр,1896
дн,1885
сп,1845
ыл,1838
гр,1833
хо,1812
р ,1807
чи,1791
ку,1784
вл,1753
вн,1727
кт,1712
ус,1705
оз,1690
пи,1669
ый,1660
бр,1634
д ,1631
ры,1628
ые,1625
ым,1622
ур,1609
му,1603
га,1597
оп,1582
ги,1564
рн,1562
бе,1547
тн,1546
нд,1521
з ,1437
ах,1436
 х,1428
уч,1413
сь,1411
ож,1398
це,1368
ше,1363
ио,1351
аб,1348
рт,1340
уд,1325
ще,1323
 ж,1314
рс,1312
ую,1292
йс,1283
лу,1268
св,1265
вр,1262
ез,1254
иг,1254
ши,1242
уп,1226
еж,1222
ул,1219
зн,1213
ае,1212
зо,1205
ач,1198
ну,1180
бл,1164
ай,1146
ты,1145
зв,1143
су,1140
иц,1131
ба,1127
сн,1126
ят,1115
жи,1113
ид,1112
оч,1098
ап,1094
ря,1090
пу,1088
 я,1076
ге,1055
др,1054
чн,1053
зи,1051
ьс,1048
ию,1031
гл,1022
ац,1016
ун,1002
эт,1001
ут,998
фи,997
зд,974
ня,974
 ц,935
чт,930
кл,924
ее,922
иа,922
аг,918
дс,916
жд,910
би,904
щи,894
еч,882
ои,882
лс,870
жн,861
 ш,846
ке,839
ук,838
пл,836
лю,825
мп,822
нц,821
уб,808
рм,807
дл,803
рг,776
ян,773
аж,771
ха,754
мы,752
еп,749
уг,748
ыв,743
нк,740
рд,738
ют,730
рв,723
ыс,722
дв,721
оя,721
уж,719
г ,709
бу,705
зы,694
еб,690
кс,681
ср,671
ющ,670
жа,666
аю,666
фе,648
мн,645
ум,644
фо,643
зе,641
ву,638
гу,636
рк,635
ён,624
ды,611
ша,611
лл,610
йн,606
яв,602
нг,601
ца,592
вш,567
ех,560
тя,558
ох,545
жк,540
аи,539
яе,535
мя,535
ип,524
ял,523
s ,513
рл,512
e ,511
нь,509
зм,503
ье,500
иб,495
ям,494
уз,494
см,494
